t,vx_y0.2500,vx_y0.5000,vx_y0.7500,vx_y1.0000,vx_y1.2500,A_drv,f_drive,H,B0y,rho0,yd_bottom
3.4884298032e+00,5.3011859741e-04,1.3144351038e-04,2.0517633037e-05,-3.4739364062e-04,2.7230540788e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.4901576048e+00,5.6164217827e-04,1.3477617063e-04,-5.3506456523e-05,-3.1656847281e-04,2.6629430646e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.4918854064e+00,5.9293967536e-04,1.3847260441e-04,-1.2719450785e-04,-2.8561951394e-04,2.6016291366e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.4936132080e+00,6.2398441602e-04,1.4256125704e-04,-2.0051285270e-04,-2.5408724395e-04,2.5391566410e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.4953410096e+00,6.5474864494e-04,1.4710837864e-04,-2.7343383121e-04,-2.2166753290e-04,2.4756008328e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.4970688112e+00,6.8520363153e-04,1.5203264297e-04,-3.4594643898e-04,-1.8857658759e-04,2.4094614688e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.4987966128e+00,7.1531980602e-04,1.5727573268e-04,-4.1801206368e-04,-1.5488089007e-04,2.3355174469e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5005244144e+00,7.4506691625e-04,1.6279032855e-04,-4.8952883088e-04,-1.2047913231e-04,2.2553850862e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5022522161e+00,7.7441418742e-04,1.6851812817e-04,-5.6042072707e-04,-8.5369102479e-05,2.1711768232e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5039800177e+00,8.0333049324e-04,1.7433852476e-04,-6.3063026509e-04,-4.9587221086e-05,2.0879645341e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5057078192e+00,8.3178453911e-04,1.8036337421e-04,-7.0011407372e-04,-1.3148266465e-05,2.0040695559e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5074356206e+00,8.5974505494e-04,1.8663057518e-04,-7.6883971107e-04,2.3937364838e-05,1.9167212050e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5091634220e+00,8.8718101716e-04,1.9316916406e-04,-8.3668320491e-04,6.1661018506e-05,1.8232759071e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5108912232e+00,9.1406191915e-04,1.9999931326e-04,-9.0360461503e-04,1.0001359608e-04,1.7241257366e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5126190244e+00,9.4035801751e-04,2.0713372420e-04,-9.6962943741e-04,1.3898299183e-04,1.6194775824e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5143468254e+00,9.6604051356e-04,2.1457850580e-04,-1.0347679971e-03,1.7855327987e-04,1.5094800385e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5160746263e+00,9.9108171232e-04,2.2233379095e-04,-1.0990186143e-03,2.1870459736e-04,1.3942630315e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5178024270e+00,1.0154552437e-03,2.3039423905e-04,-1.1623700351e-03,2.5941334247e-04,1.2739537943e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5195302276e+00,1.0391362847e-03,2.3874948481e-04,-1.2248034263e-03,3.0065250645e-04,1.1486848720e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5212580281e+00,1.0621017858e-03,2.4738455331e-04,-1.2862940961e-03,3.4239204481e-04,1.0185989740e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5229858283e+00,1.0843308780e-03,2.5628024792e-04,-1.3468130192e-03,3.8459923494e-04,8.8385223424e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5247136285e+00,1.1058049364e-03,2.6541351289e-04,-1.4063282016e-03,4.2723898999e-04,7.4461627942e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5264414285e+00,1.1265074939e-03,2.7475777539e-04,-1.4648058991e-03,4.7027411231e-04,6.0107909100e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5281692283e+00,1.1464241793e-03,2.8428327163e-04,-1.5222116965e-03,5.1366547874e-04,4.5344456241e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5298970280e+00,1.1655431782e-03,2.9395736367e-04,-1.5785114511e-03,5.5737215680e-04,3.0193073032e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5316248275e+00,1.1838553807e-03,3.0374485609e-04,-1.6336721040e-03,6.0135145782e-04,1.4676681547e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5333526269e+00,1.2013545382e-03,3.1360832147e-04,-1.6876623667e-03,6.4555893712e-04,-1.1810622050e-06,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5350804262e+00,1.2180378876e-03,3.2350844246e-04,-1.7404532869e-03,6.8994835589e-04,-1.7356197289e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5368082254e+00,1.2339050466e-03,3.3340437550e-04,-1.7920187019e-03,7.3447162211e-04,-3.3824881033e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5385360244e+00,1.2489574358e-03,3.4325413886e-04,-1.8423355869e-03,7.7907872971e-04,-5.0563757984e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5402638233e+00,1.2631984837e-03,3.5301502440e-04,-1.8913843048e-03,8.2371771479e-04,-6.7550235596e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5419916222e+00,1.2766354461e-03,3.6264403017e-04,-1.9391487676e-03,8.6833464619e-04,-8.4762641535e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5437194209e+00,1.2892786387e-03,3.7209830785e-04,-1.9856165158e-03,9.1287366460e-04,-1.0218025256e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5454472195e+00,1.3011408134e-03,3.8133561733e-04,-2.0307787265e-03,9.5727707773e-04,-1.1978319816e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5471750181e+00,1.3122385095e-03,3.9031477869e-04,-2.0746301576e-03,1.0014855187e-03,-1.3755225191e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5489028166e+00,1.3225877017e-03,3.9899611029e-04,-2.1171690395e-03,1.0454381768e-03,-1.5546852977e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5506306150e+00,1.3322044394e-03,4.0734184058e-04,-2.1583969219e-03,1.0890731034e-03,-1.7351311759e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5523584134e+00,1.3411073026e-03,4.1531647970e-04,-2.1983184856e-03,1.1323275864e-03,-1.9166665171e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5540862117e+00,1.3493215969e-03,4.2288713775e-04,-2.2369413272e-03,1.1751385740e-03,-2.0990887677e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5558140100e+00,1.3568743620e-03,4.3002377339e-04,-2.2742757248e-03,1.2174431257e-03,-2.2821820434e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5575418083e+00,1.3637922012e-03,4.3669935535e-04,-2.3103343902e-03,1.2591788935e-03,-2.4657129561e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5592696065e+00,1.3701033957e-03,4.4288991522e-04,-2.3451322133e-03,1.3002847779e-03,-2.6494268981e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5609974047e+00,1.3758237266e-03,4.4857446775e-04,-2.3786860008e-03,1.3407014290e-03,-2.8330449793e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5627252030e+00,1.3809776476e-03,4.5373475901e-04,-2.4111388706e-03,1.3803710849e-03,-3.0162617920e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5644530012e+00,1.3856000489e-03,4.5835478564e-04,-2.4424711114e-03,1.4192373099e-03,-3.1987441451e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5661807994e+00,1.3897337782e-03,4.6250069992e-04,-2.4726579001e-03,1.4572448890e-03,-3.3801308808e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5679085976e+00,1.3934136124e-03,4.6661252114e-04,-2.5016865002e-03,1.4943399509e-03,-3.5600338504e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5696363958e+00,1.3966607921e-03,4.7060049131e-04,-2.5295547657e-03,1.5304702910e-03,-3.7380400943e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5713641940e+00,1.3995041260e-03,4.7439296160e-04,-2.5562695930e-03,1.5655858202e-03,-3.9137152377e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5730919923e+00,1.4019301808e-03,4.7793298353e-04,-2.5818454140e-03,1.5996390529e-03,-4.0866080743e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5748197906e+00,1.4039895404e-03,4.8117563898e-04,-2.6063027794e-03,1.6325855572e-03,-4.2562562609e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5765475889e+00,1.4057417805e-03,4.8408599938e-04,-2.6296670559e-03,1.6643843054e-03,-4.4221929878e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5782753872e+00,1.4072379349e-03,4.8663757319e-04,-2.6519672488e-03,1.6949978889e-03,-4.5839544136e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5800031856e+00,1.4084933812e-03,4.8881110666e-04,-2.6732349533e-03,1.7243925788e-03,-4.7410875458e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5817309840e+00,1.4094889306e-03,4.9059363066e-04,-2.6935034319e-03,1.7525382343e-03,-4.8931581096e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5834587825e+00,1.4102660372e-03,4.9197768602e-04,-2.7128068136e-03,1.7794080781e-03,-5.0396106576e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5851865810e+00,1.4108553506e-03,4.9296071277e-04,-2.7311794043e-03,1.8049783645e-03,-5.1796242492e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5869143795e+00,1.4112780143e-03,4.9354467512e-04,-2.7486550999e-03,1.8292279755e-03,-5.3128761771e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5886421781e+00,1.4115602100e-03,4.9373619794e-04,-2.7652668880e-03,1.8521379819e-03,-5.4393334512e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5903699767e+00,1.4117251258e-03,4.9354818318e-04,-2.7810464273e-03,1.8736912049e-03,-5.5591119658e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5920977754e+00,1.4117280413e-03,4.9300725345e-04,-2.7960236904e-03,1.8938718094e-03,-5.6723889446e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5938255741e+00,1.4116911975e-03,4.9179625952e-04,-2.8102266575e-03,1.9126649285e-03,-5.7793541265e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5955533728e+00,1.4116382709e-03,4.8953110246e-04,-2.8236810465e-03,1.9300564890e-03,-5.8801949008e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5972811716e+00,1.4115575713e-03,4.8645474616e-04,-2.8364100656e-03,1.9460332782e-03,-5.9750645967e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.5990089704e+00,1.4114343560e-03,4.8297254781e-04,-2.8484341763e-03,1.9605829615e-03,-6.0638441843e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6007367693e+00,1.4112500607e-03,4.7908810369e-04,-2.8597708537e-03,1.9736939109e-03,-6.1464523027e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6024645682e+00,1.4109818154e-03,4.7476373252e-04,-2.8704343388e-03,1.9853549288e-03,-6.2228894264e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6041923672e+00,1.4105281187e-03,4.7004831880e-04,-2.8804353849e-03,1.9955550432e-03,-6.2932113489e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6059201662e+00,1.4098212436e-03,4.6501012361e-04,-2.8897810119e-03,2.0042835621e-03,-6.3575396091e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6076479652e+00,1.4088618627e-03,4.5966812248e-04,-2.8984742946e-03,2.0115304136e-03,-6.4160561513e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6093757643e+00,1.4075656531e-03,4.5403529877e-04,-2.9065142132e-03,2.0172866893e-03,-6.4689765930e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6111035634e+00,1.4058150611e-03,4.4812558358e-04,-2.9138955630e-03,2.0215453336e-03,-6.5165320737e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6128313626e+00,1.4034995854e-03,4.4194492291e-04,-2.9206090637e-03,2.0243019694e-03,-6.5589604536e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6145591618e+00,1.4005610848e-03,4.3549215534e-04,-2.9266421731e-03,2.0255558079e-03,-6.5965182832e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6162869610e+00,1.3969210618e-03,4.2876251110e-04,-2.9319814503e-03,2.0254229945e-03,-6.6295747743e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6180147603e+00,1.3924924041e-03,4.2174847323e-04,-2.9366165727e-03,2.0236452604e-03,-6.6588873497e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6197425596e+00,1.3871698777e-03,4.1443976251e-04,-2.9405473022e-03,2.0203909415e-03,-6.6800618046e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6214703590e+00,1.3808542882e-03,4.0682346365e-04,-2.9438367103e-03,2.0156469961e-03,-6.6943948237e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6231981584e+00,1.3734598427e-03,3.9887890959e-04,-2.9462532678e-03,2.0094566930e-03,-6.7023704485e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6249259578e+00,1.3649262518e-03,3.9057853944e-04,-2.9475613854e-03,2.0018422620e-03,-6.7104387847e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6266537573e+00,1.3552544184e-03,3.8190880837e-04,-2.9475132599e-03,1.9928227321e-03,-6.7182571423e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6283815569e+00,1.3443658578e-03,3.7286472472e-04,-2.9463871018e-03,1.9824184491e-03,-6.7250440411e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6301093564e+00,1.3322163660e-03,3.6344568411e-04,-2.9444405705e-03,1.9706552760e-03,-6.7302769536e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6318371560e+00,1.3187779289e-03,3.5369399389e-04,-2.9415587558e-03,1.9575766350e-03,-6.7335628702e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6335649557e+00,1.3040399401e-03,3.4364346270e-04,-2.9376791538e-03,1.9432342757e-03,-6.7345804828e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6352927554e+00,1.2880098088e-03,3.3331514576e-04,-2.9327488085e-03,1.9276835137e-03,-6.7330543527e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6370205552e+00,1.2707119789e-03,3.2272181161e-04,-2.9267158340e-03,1.9109808740e-03,-6.7287452756e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6387483550e+00,1.2521860656e-03,3.1187128580e-04,-2.9195274288e-03,1.8931829910e-03,-6.7214491939e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6404761548e+00,1.2324844952e-03,3.0076897817e-04,-2.9111296589e-03,1.8743460717e-03,-6.7110005715e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6422039547e+00,1.2116698462e-03,2.8941977794e-04,-2.9014678133e-03,1.8545256149e-03,-6.6972781775e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6439317546e+00,1.1898377257e-03,2.7782944248e-04,-2.8904869470e-03,1.8337762744e-03,-6.6802126619e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6456595546e+00,1.1670889801e-03,2.6600557950e-04,-2.8781324722e-03,1.8121518244e-03,-6.6560839803e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6473873546e+00,1.1435082000e-03,2.5395829667e-04,-2.8643507405e-03,1.7897052083e-03,-6.6240852085e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6491151546e+00,1.1191701567e-03,2.4170058447e-04,-2.8490895969e-03,1.7664886525e-03,-6.5851392699e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6508429547e+00,1.0941416426e-03,2.2924848344e-04,-2.8322988972e-03,1.7425538228e-03,-6.5400079556e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6525707548e+00,1.0684863211e-03,2.1662107994e-04,-2.8139309898e-03,1.7179519934e-03,-6.4893553062e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6542985549e+00,1.0422718979e-03,2.0384036551e-04,-2.7939411626e-03,1.6927342021e-03,-6.4337832427e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6560263551e+00,1.0155636189e-03,1.9093099037e-04,-2.7722880565e-03,1.6669513654e-03,-6.3738479836e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6577541553e+00,9.8842147656e-04,1.7791993642e-04,-2.7489340458e-03,1.6406543327e-03,-6.3100656947e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6594819555e+00,9.6089908249e-04,1.6483613097e-04,-2.7238455841e-03,1.6138938668e-03,-6.2429133231e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6612097558e+00,9.3304335642e-04,1.5171001906e-04,-2.6969935126e-03,1.5867205457e-03,-6.1728281199e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6629375560e+00,9.0489464029e-04,1.3857310881e-04,-2.6683533272e-03,1.5591845449e-03,-6.1002075991e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6646653563e+00,8.7648703703e-04,1.2545750175e-04,-2.6379054016e-03,1.5313348995e-03,-6.0254105892e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6663931566e+00,8.4784886433e-04,1.1239541635e-04,-2.6056351604e-03,1.5032192535e-03,-5.9487594343e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6681209569e+00,8.1900315891e-04,9.9418709450e-05,-2.5715332014e-03,1.4748856504e-03,-5.8705431131e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.6698487572e+00,7.8996819370e-04,8.6558396481e-05,-2.5355953632e-03,1.4463825227e-03,-5.7910209361e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
