zams_mass,M_star,nz,R_star,M_He,xi25,M4,mu4,M_O,M_Ne,M_Mg,M_Si,MgNe,SiNe,SiO,m_O_inner,m_O_outer
24.28,14.04,6258,99030357367396.39,8.370516454472979,0.29231854410891994,1.8982907523415504,0.0989879034561268,3.545080207084984,0.6350158594691583,0.08505124295078474,0.33447013083156407,0.13393562016212218,0.5267114605785822,0.09434769068499839,1.8991259411125108,7.118180869737809
24.29,14.25,6275,98948533036217.58,8.341255183674624,0.2882544394731338,1.8877515127508635,0.0978799647602027,3.5219182836060376,0.6368058254475152,0.08411508178796354,0.3352453401767855,0.13208905827589074,0.5264482936241858,0.09518827899480194,1.8885640883213637,7.0923743753516435
24.3,14.07,6266,99183184892416.44,8.369752599367727,0.29513078812137455,1.8969905887107026,0.10058992882650904,3.530333875121906,0.6563135628350497,0.08519693838227761,0.32723028991425895,0.1298113328852386,0.49858834015365494,0.09269103192200465,1.897812166486377,7.120720305377113
24.31,15.72,6363,97026338092716.81,8.157562316164658,0.2740049679510431,1.8493909725385775,0.09441694186049229,3.396907523740558,0.5916547603622508,0.07666756368524716,0.3468107358907522,0.1295815884897235,0.5861707859468778,0.10209601923718432,1.8510920083689515,6.916363017904761
24.32,13.14,6132,99142582178103.69,8.516537659146934,0.3071912278643791,1.9136176101342257,0.10532217645920282,3.6273078844960853,0.7257254042209382,0.09575406477162661,0.3026801520342487,0.1319425559787562,0.41707255977785973,0.08344484716281474,1.9163442571725382,7.261817968614388
24.33,15.34,6336,98069270082812.66,8.222687320979508,0.2773773165090675,1.8620109253102703,0.09489965673798088,3.444363271808227,0.604611410485184,0.07916334553587133,0.3436427682341838,0.13093260259898987,0.5683696375468997,0.09976960648920685,1.8627933556490142,6.976691238015291
24.34,15.62,6361,97421297062589.17,8.185071834480265,0.2776960155828516,1.8608284133623343,0.09530004070610452,3.4246397538258364,0.5926302363641611,0.07759629180130526,0.34448255676472544,0.13093542489051077,0.5812773895543305,0.10058942882383082,1.8616406141037105,6.9425267602715985
24.35,15.08,6319,98149881217480.84,8.265944615673217,0.283415067738239,1.8710464689038042,0.09708151216530549,3.4671459825859077,0.620180259494751,0.08019624199203626,0.33973171964805254,0.12931118132874886,0.5477951199620986,0.09798598655908622,1.8718405992730425,7.010836086747707
24.36,14.73,6299,98814579293869.77,8.314187359543455,0.28579090607069996,1.8811912739235046,0.09728000842087109,3.507560888709812,0.6322758748808027,0.08324136546107619,0.3361485389646092,0.13165355308988966,0.5316485292562844,0.09583541088241947,1.8819959633495704,7.07000287617499
24.37,15.16,6331,98359755149341.7,8.268498239705764,0.28174704624197905,1.8725359061416464,0.09606303792731997,3.474074420865064,0.6161740054219363,0.08106280890818898,0.34223447978469534,0.13155830689851927,0.5554185615966452,0.09851098114918247,1.8733308020954387,7.023470622690223
24.38,13.92,6256,99379643879112.36,8.40974097565921,0.2971518746172191,1.9060803748271533,0.10096588813795557,3.574220019595038,0.6655999496311025,0.08941827609065625,0.3222843771622509,0.13434237208133026,0.4842013244455195,0.09016914890392393,1.9069479116800592,7.159222733516531
24.39,14.7,6306,99134317012019.75,8.336707933493036,0.2881838610400482,1.8859653755008434,0.09797357046196542,3.5189619799220635,0.6399082688856689,0.08394777287991331,0.3334879806505287,0.13118719816841762,0.5211496660783302,0.09476885017607228,1.8867736419986492,7.093461750674166
24.4,14.99,6330,98636149864443.53,8.300801331873776,0.28431753492198786,1.8773065724610012,0.09694700238765887,3.491619825046044,0.6351605113160285,0.08288856903159128,0.3362179670904608,0.13050019255738887,0.5293433094476071,0.09629283368100566,1.878105158818638,7.057253571132141
24.41,14.63,6305,99031797499424.22,8.343429284779631,0.2941738532379069,1.8994772147102763,0.10001806179592164,3.5262074720238723,0.6444251475347466,0.08554999544254091,0.3264509933254024,0.13275396804394288,0.5065770548747875,0.09257849854706234,1.9003050982782113,7.092185778739422
24.42,15.58,6375,98208949356824.8,8.263697779703781,0.28044381115272615,1.8657664932766427,0.09599223697603748,3.4669891189554307,0.6206866546227989,0.08029144752376173,0.3407170389886148,0.12935906858277163,0.5489356609345402,0.09827462022472959,1.8665493871074448,7.0244972424671435
24.43,14.73,6313,99081901916888.17,8.335757686778427,0.28857051525125893,1.8889632048229903,0.09801402745000988,3.5182964182948644,0.6353985913955413,0.0840284267356066,0.33583386251203345,0.1322452203601096,0.5285404580051608,0.09545354415441627,1.8897755743052185,7.0907917776766665
24.44,14.79,6322,98963330590093.67,8.31677811749661,0.29008069185517366,1.8855217377560356,0.09919145772046555,3.498174729937684,0.6508313735814468,0.08417429932050875,0.3287568580205784,0.1293334997932071,0.5051336972455229,0.09397954173273523,1.886631664236567,7.06941037311109
24.45,15.18,6349,98166722895017.53,8.291554042992773,0.28425409340395585,1.8792646710669978,0.09675014694974755,3.494839106435545,0.6123120124583746,0.08139418378267596,0.3425165359668621,0.1329292617596804,0.5593823557236624,0.09800638184920663,1.88006133227334,7.044032873207093
24.46,12.09,5971,97594775639654.06,8.775891225142502,0.29736332792548004,1.8668816201257141,0.1123550545086137,4.026241738672545,0.6271024285038692,0.3125342418698171,0.18499447775350125,0.49837829940390477,0.2949988221140493,0.045947185926917065,1.942483599590093,7.516042851080576
24.47,15.1,6348,98353956325190.88,8.297864474469767,0.28567827189552536,1.8815826722959517,0.09728066230533013,3.4876396112405437,0.6267302451492089,0.08261641358660898,0.3373586403964343,0.1318213285955907,0.5382836443709806,0.09672978805182132,1.8823852330481574,7.0395126584678085
24.48,14.56,6314,99291242035573.61,8.36794264368815,0.2957381619746417,1.9044416918061629,0.1002693362847077,3.539383782253968,0.6437029994797281,0.08557257375589078,0.3288477711393433,0.13293797578239447,0.5108687879427842,0.0929110238873064,1.9052791797822097,7.1169113900896
24.49,15.77,6403,98066142310231.25,8.234589877853253,0.28119979570886317,1.866377915876154,0.09647435289562849,3.457643281903438,0.6111433604040418,0.07901930169080672,0.34001272473440847,0.1292974886261795,0.5563550989241178,0.09833655383537163,1.8671662041065977,6.997525874468167
24.5,15.07,6351,98910055564806.5,8.335424254340097,0.28861664590995434,1.8877042873561864,0.09805170954009414,3.523876215005582,0.6268485228302729,0.08324022499663124,0.33986624311601044,0.1327916106762041,0.5421824104832954,0.09644670311311491,1.888511152869084,7.090706568925613
24.51,15.31,6369,98544681654721.88,8.290069547207352,0.284971038864938,1.881745743991282,0.09685332432424067,3.494915848636591,0.615472764362203,0.08217635390195431,0.3394582213585276,0.1335174497723085,0.5515406058792846,0.09712915448048752,1.8825481751289261,7.041102660722116
24.52,14.96,6343,98889098290017.75,8.332593388033983,0.289643556019232,1.8914801240195174,0.09822581828011333,3.5256202617162877,0.6239328486745407,0.08326577151832823,0.337581069747097,0.13345309786977058,0.5410535291806505,0.09575083097087746,1.8922908988178826,7.089438193430801
24.53,13.75,6259,99699293862205.1,8.501317369426834,0.3091308685407698,1.9157525063478003,0.10612972299286143,3.618803686895426,0.7218670173428954,0.09538840351185524,0.2979541489651971,0.13214124100442812,0.4127549005659381,0.0823349854660981,1.9186889847049522,7.245252235880143
24.54,14.74,6335,99277491756041.05,8.371839115055128,0.29504296612284936,1.9001657526665938,0.10037436270302091,3.5384157126377733,0.6615198537501651,0.08667276733093926,0.32345409057408886,0.13102065922827585,0.4889559833169378,0.09141212249845126,1.9009973203652808,7.123990522669429
24.55,15.66,6408,98270275067807.78,8.262879568125223,0.2841739700023711,1.8768219884034476,0.0969714111822348,3.4734310614375947,0.6146868845905079,0.08087688641276185,0.33785020371645097,0.1315741208089065,0.5496297581516157,0.09726699558465411,1.877617999747983,7.018622287008795
24.56,14.44,6338,99677527245933.86,8.41763544215061,0.29763511991749303,1.9086167918372954,0.10089895041059008,3.571957293104319,0.6641382763959872,0.08893228993993092,0.3223140412931388,0.13390628593571038,0.48531164781257324,0.09023457304917044,1.90948057962788,7.16946644132193
24.57,15.41,6393,98585710201415.1,8.288846868187207,0.28660513660815373,1.8859545969157891,0.09730812908518673,3.4975961825915207,0.6136362659475876,0.0819414443149249,0.33773257173612314,0.13353422680843272,0.5503790934106392,0.096561339304151,1.8867600415777346,7.045080749804973
24.58,14.68,6341,99446033168466.67,8.387835519690384,0.2964365335465609,1.9044103241848553,0.10076441141279827,3.54327022152872,0.6623187931734388,0.0880464235651384,0.3236440702173964,0.13293662277537402,0.4886530075142304,0.09134049902571707,1.905250592247267,7.1183749801757505
24.59,14.82,6354,99609835980262.1,8.410923980254996,0.29905287720965046,1.9061413661919622,0.10177889814971243,3.560696939953978,0.681646452397341,0.08958522280561858,0.31691661607368365,0.1314247620457036,0.46492813827328283,0.08900409706808123,1.9070005878351985,7.171322038633797
24.6,13.77,6274,99919293517057.75,8.518714060413762,0.30153864243057016,1.9060829879212304,0.10284907091503302,3.6310656279508886,0.7278550560978254,0.09654376383272457,0.30385846032698893,0.13264146896267334,0.4174711129383838,0.08368299872852056,1.9083995478794895,7.258639511913331
24.61,14.14,6330,99930863176316.27,8.482340432142712,0.30204338210255216,1.9060252093779926,0.10329018511340114,3.607556184548497,0.7192891383412866,0.09455891929584569,0.3055892701011526,0.13146162545134887,0.4248489985624631,0.08470811110580072,1.9083265099674607,7.23560396508764
24.62,13.76,6270,99985632079621.48,8.540203483809037,0.3088724267260587,1.9089770586187402,0.10642189816016302,3.6416235270027912,0.7462442403545657,0.09955576560113703,0.29176423072775237,0.13340909077413415,0.3909768611267611,0.08011927333078457,1.9148764643643812,7.29082777625593
24.63,13.9,6299,100164833374501.89,8.52685793692966,0.3037813428973441,1.9121238283309812,0.10337429241485015,3.6370857251392787,0.7207633627937711,0.09666248781728687,0.3069635256231655,0.13411126703584195,0.42588669384267197,0.0843982102212921,1.9145809159759173,7.275149087613037
24.64,15.69,6423,98430146203119.45,8.289289407492037,0.28717458649989275,1.8817956373310387,0.09811882566301397,3.4808471241060914,0.6381457336059925,0.08328083217738734,0.33127443531330303,0.13050440955984993,0.5191203480141737,0.09517063619919157,1.8825982677220316,7.0353940813685645
24.65,15.51,6415,98759406426512.55,8.32133473141951,0.2883641166918642,1.8878528330505548,0.09806289239560048,3.50782964779094,0.6340293185086064,0.08381213596456814,0.33564022518830666,0.1321896851106428,0.5293765057707668,0.09568315992758557,1.8886629167013727,7.069309773985488
24.66,14.9,6376,99591359767549.5,8.408180861499238,0.30009527918016754,1.904368139553838,0.1027274583308282,3.5583361770186697,0.6901948222376658,0.08984535048504938,0.3143285963902364,0.1301738981375776,0.45542010206793265,0.08833583471407548,1.9052317036525015,7.163383689929595
24.67,15.26,6401,99277462166486.89,8.352741557404565,0.29313222591551363,1.8933015776528912,0.10008643549760474,3.5272862683602457,0.6504104896890591,0.08462732570836572,0.33066911698790163,0.13011371595317195,0.5084006519421054,0.09374603925799935,1.894115611089269,7.10970798519659
24.68,14.28,6362,100107363045030.47,8.491586016013672,0.30641000323044487,1.9100890493117206,0.10539063311268447,3.604888297120985,0.7271403242812745,0.09397698249484514,0.30291679577402064,0.12924187994626013,0.41658643546337765,0.08402945412093427,1.911971332805592,7.245702287351231
24.69,15.14,6399,99290287110243.84,8.381981993577199,0.2985675490621228,1.9056002079415424,0.1017697728705739,3.551614311005543,0.6561105464535976,0.08690494139326667,0.3233337170540298,0.1324547240750883,0.492803718522298,0.0910385218496562,1.9064486680273884,7.140523313548825
24.7,13.52,6245,99978591244520.2,8.59838356301551,0.3153033728601349,1.912061759244444,0.10946125997050411,3.676440758693465,0.7708761982657293,0.10256730779088902,0.2861192527886008,0.13305289230830936,0.371161093613079,0.07782506820272604,1.9182194310842247,7.348980691122375
24.71,14.41,6367,99920416487722.98,8.471970645534773,0.3018603519861427,1.9085906740999974,0.10296742249428757,3.607381874837116,0.7055204948216066,0.09419972688855233,0.30840726189658685,0.1335180587664871,0.43713437690363444,0.08549337791151163,1.9112330950777559,7.218033517331887
24.72,15.02,6392,99506136250601.03,8.4097693099687,0.29679227546204273,1.9002928626054694,0.1010576526127117,3.5579705743372876,0.6644278299238983,0.08667303060039126,0.3261229472913347,0.13044762229528908,0.49083276257210345,0.09165982137220985,1.9011208876797352,7.167371884549063
24.73,15.37,6423,99269193152527.05,8.364284527273371,0.29360121631620634,1.897777149879874,0.09970658789458298,3.5351679327552628,0.6492630285032848,0.08564260729843597,0.329665788364659,0.13190741431229158,0.507753828405449,0.09325321869722943,1.8985966423152378,7.117516739069566
24.74,13.02,6174,99328763353297.34,8.694944391618584,0.3199889250651542,1.900928532390898,0.11225051644321507,3.6998265064232667,0.8301105804809665,0.1309967187783358,0.20059209444134551,0.15780634756207568,0.24164502797340848,0.0542166218045894,2.0419776835185988,7.442335331628639
24.75,15.68,6450,98905112058452.77,8.351357217011097,0.29954061090644835,1.8948868338704867,0.10338770343187316,3.5182790063551352,0.6767238754888323,0.08591259217581444,0.31382729599253795,0.12695368862781053,0.46374497392432684,0.08919909291607221,1.8979409967843406,7.106027293053151
24.76,14.58,6379,100246552828032.12,8.487238418495197,0.30311521928585344,1.9155913352186775,0.10300300945546706,3.6144244457403816,0.6891063075594814,0.09257896771833919,0.3158579389059688,0.13434642333519503,0.45835879811433156,0.08738817027375106,1.9166858152454724,7.24021022755246
24.77,15.27,6420,99417178049185.36,8.404674921976824,0.2988432055723531,1.9073686588196639,0.10165702876192183,3.5537096174632223,0.6707071230001513,0.08948495921559739,0.31911001157599045,0.13341882939206118,0.4757814560677007,0.08979631031411726,1.9083446400088726,7.157678226870626
24.78,15.31,6425,99248021561699.19,8.3839199305434,0.29520047261099497,1.900783006204098,0.10031922468472564,3.5511017987115006,0.6558213692764412,0.08649048443417545,0.3266337354398656,0.13188116228905322,0.4980529008992741,0.0919809551949153,1.9016124332141005,7.142961090418883
24.79,15.54,6442,99232502844396.66,8.37755828408475,0.2981872074996991,1.9000466686348387,0.10196064809424339,3.543078637463336,0.6805608092904158,0.08863188861538206,0.31356744463652253,0.13023360646904392,0.46074860667258,0.08850140703086988,1.9027646130457574,7.1423458041627885
24.8,15.56,6452,99150315980110.34,8.361009336989618,0.2937207833403462,1.8994345622243065,0.09971756212654855,3.547878257933456,0.6457530117669971,0.0856427799066452,0.3257933497072759,0.132624669720545,0.5045169651099202,0.09182765755244426,1.9002599891893783,7.12107444186694
24.81,14.63,6385,100132027751189.47,8.49259104548835,0.3110133958979749,1.9141578866790563,0.1072063331315634,3.5986601427761378,0.7344121988847432,0.0960677436282078,0.2973895899729272,0.13080902492373284,0.40493552588659926,0.08263897622283109,1.9206838075497759,7.236979385097143
24.82,14.49,6396,100399650959949.69,8.513338729429089,0.30334325779124927,1.9070116970108144,0.1038093709874267,3.6210603972756266,0.7278164897213679,0.09570045477582934,0.3052831297100059,0.13148981388490746,0.4194506912406976,0.08430766024772507,1.9097034783914528,7.254769023299501
24.83,14.29,6390,100482194112791.2,8.546068190634271,0.30499244699793215,1.907070552627553,0.10471145909878934,3.652374176072909,0.7446863207002751,0.09829721993101408,0.297965252884207,0.1319981543887889,0.40012182928781564,0.08158125058385557,1.9101024142920835,7.301701138884615
24.84,14.91,6408,100107567346561.08,8.47557952247134,0.3101131560625786,1.9175694733398403,0.10660889129838359,3.594656352610738,0.7247340606431073,0.09425801066434704,0.3001471533085546,0.1300587564226046,0.41414798835618827,0.083498149438002,1.9188627691926072,7.231776517072348
24.85,15.84,6480,98883026700502.4,8.33265853172478,0.29012317841302526,1.8922515152395383,0.09850818361335381,3.5243313774301877,0.6356783084161298,0.08393488154486868,0.33160546374904804,0.13203987053452035,0.5216560945351173,0.09409031905247302,1.8930615062351572,7.091300575546407
24.86,15.13,6428,99827996638591.12,8.447981507148398,0.30229585888564664,1.9124060317251383,0.10280364678741617,3.5923700996366823,0.6786046468653971,0.09092487264047548,0.3177757137610708,0.13398799000342043,0.4682781281102874,0.08845851205398055,1.9156289488150422,7.208983807061146
24.87,15.4,6450,99742061076224.16,8.424926093649155,0.30006130548476406,1.9106334622434455,0.10185357039853644,3.5717681959874894,0.6710641272029669,0.08879547019687264,0.32094462314744215,0.13232039472438673,0.47826222582506,0.08985594964085018,1.9114913821026165,7.180495357055259
24.88,13.52,6270,100435767806956.06,8.67088936126642,0.3087144355143212,1.9066321031590812,0.10599020480525044,3.7315884729944773,0.7866596439083197,0.10968647069699937,0.28613530532866405,0.13943319902880724,0.363734567477077,0.07667922317785751,1.9089676219093803,7.418305350664084
24.89,13.46,6261,100371457985275.06,8.708988025681466,0.31564739994448693,1.9064733164045378,0.10953559529445694,3.7408133679292725,0.8170167402540514,0.12176467743845167,0.25620362849444417,0.14903571914645095,0.3135843072380349,0.0684887491824447,1.9347069435897022,7.456066810003452
24.9,15.52,6462,99430315715187.56,8.410960999098501,0.30091466626937713,1.9072358360419073,0.10273231823256589,3.567180993828171,0.6843997999176755,0.0912391333928175,0.3125633160788683,0.13331262429327476,0.4566969717356224,0.08762193917820708,1.9109304795263002,7.16813548670423
24.91,14.99,6425,100238332628706.19,8.497649301739989,0.30208332033152097,1.9069708589697576,0.10317926458031686,3.6211039334475523,0.722224506022096,0.09516905377853685,0.3062028795184734,0.13177211931330562,0.42397187711753626,0.08456064370042705,1.9096326443937572,7.256093871100712
24.92,13.62,6299,100391789983084.5,8.66692689930419,0.31218685937375623,1.9172683509590205,0.10689279569440732,3.7314127493733347,0.7723351334783695,0.10820139407704754,0.2896627392427743,0.14009642885173487,0.37504798977384185,0.07762816892647997,1.9187575856074677,7.422673844159983
24.93,14.9,6423,100278725253964.4,8.501995230273852,0.30671931733047936,1.9146787675922072,0.10495949017993539,3.621590756831323,0.7227217043569121,0.09495572030840077,0.30091842069759406,0.13138628566979832,0.41636831837692695,0.08309012279479083,1.915702927972425,7.255151494310507
24.94,14.35,6421,100826585443315.97,8.584372278885025,0.3054562213841505,1.913302237110468,0.10399564886602808,3.6761983673472813,0.7365013687516507,0.09993274880057863,0.30382114011787204,0.13568576114116646,0.41251945075518376,0.0826454695199452,1.9164006574679417,7.338309429635956
24.95,15.1,6445,100293620189250.25,8.493950865613382,0.30669462380719853,1.910299159216261,0.10545595613754853,3.6170161884666316,0.7248829624772226,0.09632698810909683,0.2996276186428768,0.1328862631560659,0.4133462009079731,0.08283834050792525,1.915699038639782,7.243137406249022
24.96,12.43,6112,99058482911157.53,8.895381269167572,0.29533403971436545,1.8628185800196995,0.11352347712826982,4.068985693705421,0.7038771068683369,0.30532893395254423,0.1422311228621349,0.43378159478861594,0.2020681188154338,0.03495493313779931,2.004259252505613,7.640975079485648
24.97,14.59,6423,100647108250683.78,8.562729852964736,0.3079087898343499,1.9094314790972406,0.10592538499051526,3.65613955308655,0.7605548124614013,0.10117054885576757,0.29075058776500295,0.1330220349646424,0.38228748671517837,0.07952393051286798,1.911496817433393,7.31794493251352
24.98,15.23,6461,100043920922559.33,8.47723917334751,0.3036422959359101,1.9166875572537496,0.10309628549004878,3.6117411942273554,0.6912215017756129,0.09274098085793281,0.3141666932205364,0.13416969903236423,0.4545094335368671,0.08698482984402894,1.918020942411204,7.2345422266441455
24.99,16.02,6525,99017352714900.08,8.374318334302265,0.2972595646700437,1.9089290161668835,0.10065526494509382,3.557868601038664,0.6407318383686549,0.08649784847382752,0.326933657385999,0.13499851777938285,0.5102503696685238,0.09189031244452249,1.9097886278998557,7.1331316005389995
25.0,15.9,6514,99196085984084.4,8.406705981251987,0.3008814789350372,1.9093244141005161,0.10272247583820072,3.5703384497627026,0.6713275867938564,0.08949246819043291,0.31423387340086695,0.13330670443297787,0.4680782967695297,0.08801234891940064,1.91093935399955,7.163379546230694
25.01,15.24,6465,100412130784834.11,8.505016778787564,0.3021626336303473,1.9065468957580636,0.10329242465210525,3.62312482470953,0.7140351071488007,0.09361541085551695,0.31045289132518966,0.1311075742890721,0.4347865927277062,0.08568650166505898,1.9102623431596055,7.265013971418439
25.02,13.58,6304,100883153905244.05,8.726649743685904,0.31231688977059063,1.9103741432365542,0.10736904840448228,3.7709993487108457,0.797657844874836,0.1125851432079284,0.28564068267282017,0.14114465736320142,0.35809925835762485,0.07574668045765358,1.9132455160376856,7.483442310152442
25.03,14.65,6431,100770858315162.22,8.566207719204638,0.3062970523184668,1.9123058109106197,0.10480478853504818,3.6637518886717646,0.7441584904530583,0.09792871011487529,0.3005125861818812,0.13159657703462388,0.40382874083573683,0.08202318151266168,1.91448600299363,7.324892325179949
25.04,13.57,6304,100611937434516.97,8.718765703017588,0.3115379382728068,1.9021282892519709,0.10777547297243639,3.7582290475201603,0.8282927502051851,0.11934733337295751,0.26758134980191045,0.1440883471977664,0.3230516622723368,0.07119878709321137,1.9084420903788888,7.466291713687382
25.05,15.39,6484,99684406349619.98,8.499436598611847,0.3026182175912732,1.9068443743310928,0.10353606452933554,3.616795959462585,0.7220794061801491,0.09430285079325948,0.30632258281617286,0.13059900335910174,0.42422284889225814,0.08469446058043288,1.907847536161978,7.2552217524963885
25.06,15.14,6468,100506097952419.61,8.534866031344885,0.30201808893899573,1.9042318278349508,0.1033635916888936,3.6446695091446584,0.7328651843054687,0.09765626883940871,0.30112845378228165,0.13325270586016022,0.4108920170190088,0.08262160753580956,1.9066971811519329,7.290656963404834
25.07,15.35,6488,99880203446433.56,8.498709853604169,0.3059479358615968,1.9149498094747857,0.1045754440718725,3.627369618999958,0.7064018271903838,0.09376499282803527,0.3074277617106011,0.13273605647506978,0.4352023874759112,0.08475225686963683,1.9181023578119138,7.25802995685351
25.08,15.0,6463,100670931668639.89,8.56163467054298,0.305907907186607,1.9086899950971519,0.10482506355231468,3.661321439312584,0.7546887935972546,0.10115414587945204,0.29240354886752773,0.13403424926623955,0.3874491728885683,0.07986284561850071,1.9098807789428216,7.321689875444068
25.09,14.46,6450,100972514743007.38,8.634283466622957,0.312003897074148,1.908394591984153,0.10776107097957131,3.7000759771650995,0.7959512303455303,0.10922005140821785,0.27941286695632295,0.13721952708183432,0.3510426974715864,0.07551544040736204,1.911029864240263,7.390632561092011
25.1,12.66,6170,99788986965320.39,8.908666252023794,0.294819083749997,1.8631025934422674,0.11378800734214675,4.089843737292698,0.7021383975995693,0.30891208885034893,0.14479632162353087,0.4399589737670521,0.20622191026520167,0.035403876266280006,1.9927271037389898,7.658608485221627
25.11,14.42,6456,101015280447180.4,8.638508303712712,0.3138769972542878,1.9106340201575172,0.10865018511742419,3.706368801761567,0.7973776409628777,0.11020781436442623,0.275517947173631,0.13821282251072928,0.3455300638238712,0.07433635504450678,1.912205140054936,7.396794819794005
25.12,14.01,6397,100955368065449.11,8.691652969521844,0.30895653146422974,1.8984717674191929,0.10683643378443242,3.7461428841902125,0.8141299076140137,0.11566523628281823,0.2745417141342043,0.1420722113277973,0.33722101542591526,0.07328650364428126,1.9011539385743135,7.448422692303084
25.13,14.4,6454,101558772774824.02,8.665132204422488,0.3087724750901692,1.904998073508762,0.10652525026269057,3.716992337310384,0.8091036083799831,0.1092256018194755,0.2811596479364857,0.13499581597240806,0.3474952342623139,0.07564170770928541,1.9061007763359035,7.4138801542632375
25.14,14.56,6466,101164709832529.31,8.624223303553693,0.3123097860063056,1.9113544242593636,0.10792124558005092,3.69243476904245,0.7905911124995628,0.10479509202994464,0.2838966468040743,0.13255283340919494,0.35909415412791057,0.0768860290191928,1.9128305850753284,7.376084341416975
25.15,14.21,6430,101385227949022.12,8.682277355273218,0.3106395310285715,1.902042412761438,0.10735762041527985,3.7329780610420578,0.8183367975806703,0.11278463926084341,0.27553505463241584,0.13782178632841605,0.3367012890621652,0.07381105651488894,1.9054385436264112,7.438466955246512
25.16,13.12,6250,100324035666118.97,8.847925253452324,0.2951915402006039,1.8649052775533057,0.11325406981658222,4.057006719825478,0.6748108520783693,0.3110095226900249,0.15544155268804613,0.460883996948386,0.2303483297716645,0.03831434439791434,1.97596635884038,7.595966079439304
25.17,14.54,6470,101255240223706.62,8.637386441908715,0.30919578115332386,1.912058901295453,0.10601543061271855,3.7053340035814157,0.7690791394492514,0.10350696995556181,0.2925540865189756,0.13458559028097503,0.3803952955068808,0.07895484893836978,1.915321977669386,7.38513851870961
25.18,14.13,6425,101124627822090.3,8.700304122518688,0.31001556267346364,1.9036124508071568,0.10711050792222758,3.7444528169036406,0.8149230700784181,0.11157091183731974,0.27805438235480684,0.1369097475993452,0.3412032283342406,0.07425768088185854,1.9062513354144621,7.451290192134177
25.19,14.22,6436,101356585220093.48,8.70333887894626,0.31262813960563113,1.9054475913643802,0.10803595446569485,3.749249640718463,0.8154106234562493,0.11585394599824987,0.2728836646764805,0.1420804962132873,0.3346579708758504,0.07278354092852249,1.9090972880413934,7.465588920417246
25.2,14.83,6471,101012380880543.66,8.610466401509115,0.3045439035258169,1.899111759842241,0.1047953854288599,3.697339903584897,0.7884523700710898,0.10975578033147204,0.2814752411689464,0.13920407179646888,0.3569971400346828,0.07612912215510165,1.9001267897168388,7.3687484403647705
25.21,14.35,6459,101258413555314.55,8.673175471603528,0.31215306358975636,1.9023220650343278,0.10814721277136617,3.7359156526141675,0.8119328027328563,0.11689129034365718,0.2686374304887301,0.14396670506502124,0.3308616545415246,0.07190671724634734,1.9049233284391287,7.430480238534385
25.22,14.52,6481,101231337526945.25,8.67659183160035,0.30844954222628496,1.9015729934867738,0.10652905429785031,3.7403978369483184,0.8022934712125978,0.11010134975670732,0.28109670911929774,0.13723326152747894,0.3503664422127781,0.07515155375788485,1.9042371574906358,7.4371485741131975
25.23,14.75,6484,101333778369389.4,8.64061962543558,0.3099368089578754,1.905566457855171,0.10696365457291739,3.7061388987561723,0.8045980193225047,0.10965255374820418,0.27828831659228215,0.13628240576646566,0.3458724852773179,0.07508847460781334,1.9068424659292502,7.395777794281257
25.24,14.17,6436,101518626932225.08,8.738414373281692,0.32113052322359403,1.906402093809588,0.11231809124290074,3.743001895962129,0.8355538854746067,0.12634342421766187,0.22076277319504156,0.1512091875988309,0.26421129388877784,0.058980139292260515,2.0039377009868784,7.495711386288724
25.25,15.38,6525,100756613688888.6,8.58565711014296,0.30802405209069106,1.9104076599168847,0.10579366978816424,3.669257474757759,0.7600011996076688,0.10077616560315442,0.2936244449819157,0.13260000859890425,0.3863473441008933,0.08002285121768418,1.9134128129164738,7.344113271949932
25.26,15.84,6562,100324845170974.77,8.506907364879842,0.3087809029141912,1.9235628373654874,0.10528793829921552,3.6252920024348874,0.711952038079688,0.09473732582657537,0.3062264413584549,0.13306700558383897,0.43012229051892864,0.0844694554680785,1.925190518686178,7.265688806660261
25.27,14.65,6493,101352067538042.97,8.667103188643578,0.30767892561577403,1.9080508231396265,0.10550982468435395,3.7306758750098,0.7881968738841293,0.10711914934271839,0.28677297892048853,0.13590405251780496,0.3638341998329801,0.07686890754607172,1.9092620943561929,7.426144657426407
25.28,14.67,6493,101536431733751.77,8.679930127158526,0.32121207660653034,1.9063831060144747,0.11249594386938712,3.7136966044567665,0.8261167383293925,0.1180470172396026,0.2459495930957529,0.14289386930752931,0.29771772158148296,0.06622770228472392,1.95446992073503,7.440262460125599
25.29,13.94,6409,101496227410061.92,8.773235114325315,0.2961515234876604,1.8670647334964756,0.11300097739170266,4.038887457299388,0.6258438464387627,0.32305151824012907,0.18478991989363808,0.51618549911194,0.2952652182251972,0.04575267863918108,1.9244712812797913,7.529767064059784
25.3,14.82,6500,101539036618032.83,8.659905606924992,0.31106960811551954,1.9027721831859512,0.10766753773851934,3.721510923290423,0.8098659675588579,0.1118865415338761,0.2751921533386253,0.13815439346232886,0.33979962655811363,0.07394635109529936,1.9050447418354857,7.42060310606133
25.31,15.34,6533,100980615546675.64,8.579836481930975,0.30918875686246966,1.912073572222378,0.10624517258907218,3.668460050719642,0.7490273473553843,0.09933813174042119,0.2954710194492797,0.1326228369246565,0.39447293946277,0.08054361104227295,1.9177515172483042,7.333396895902449
